"Query","Entrez","Symbol","Name","Comment"
"CLIP1-AS1","100507066","CLIP1-AS1","CLIP1 antisense RNA 1","1"
"FAM53B-AS1","101927944","FAM53B-AS1","FAM53B antisense RNA 1","1"
"PEBP4","157310","PEBP4","phosphatidylethanolamine binding protein 4","1"
"SMC1B","27127","SMC1B","structural maintenance of chromosomes 1B","1"
"PRKX","5613","PRKX","protein kinase X-linked","1"
"NOTCH2NLA","388677","NOTCH2NLA","notch 2 N-terminal like A","1"
"PENK","5179","PENK","proenkephalin","1"
"C10orf113","387638","C10orf113","chromosome 10 open reading frame 113","1"
"NLRP14","338323","NLRP14","NLR family pyrin domain containing 14","1"
"CLEC20A","NA","NA","NA","0"
"ARMC2-AS1","101929716","ARMC2-AS1","ARMC2 antisense RNA 1","1"
"CHST13","166012","CHST13","carbohydrate sulfotransferase 13","1"
"NARF-IT1","NA","NA","NA","0"
"NRK","203447","NRK","Nik related kinase","1"
"NT5C1A","84618","NT5C1A","""5'-nucleotidase, cytosolic IA""","1"
"NTRK3-AS1","283738","NTRK3-AS1","NTRK3 antisense RNA 1","1"
"REN","5972","REN","renin","1"
"ESRRB","2103","ESRRB","estrogen related receptor beta","1"
"TBL1XR1-AS1","NA","NA","NA","0"
"C13orf46","100507747","C13orf46","chromosome 13 open reading frame 46","1"
"NAALADL2-AS2","100874244","NAALADL2-AS2","NAALADL2 antisense RNA 2","1"
"MTUS2-AS2","NA","NA","NA","0"
"CSMD2-AS1","402779","CSMD2-AS1","CSMD2 antisense RNA 1","1"
"C1orf185","284546","C1orf185","chromosome 1 open reading frame 185","1"
"DPP10-AS3","101927591","DPP10-AS3","DPP10 antisense RNA 3","1"
"NTSR1","4923","NTSR1","neurotensin receptor 1","1"
"NIBAN3","199786","NIBAN3","niban apoptosis regulator 3","1"
"KLRD1","3824","KLRD1","killer cell lectin like receptor D1","1"
"AF131216.1","NA","NA","NA","0"
"MIR2052HG","441355","MIR2052HG","MIR2052 host gene","1"
"PATE1","160065","PATE1","prostate and testis expressed 1","1"
"SLC18A2","6571","SLC18A2","solute carrier family 18 member A2","1"
"PBOV1","59351","PBOV1","prostate and breast cancer overexpressed 1","1"
"ATP6V0A4","50617","ATP6V0A4","ATPase H+ transporting V0 subunit a4","1"
"HCG20","105375013","HCG20","HLA complex group 20","1"
"ZP3","7784","ZP3","zona pellucida glycoprotein 3","1"
"GJA4","2701","GJA4","gap junction protein alpha 4","1"
"PGAM2","5224","PGAM2","phosphoglycerate mutase 2","1"
"RSPH10B","222967","RSPH10B","radial spoke head 10 homolog B","1"
"USP12-AS1","100874070","USP12-AS1","USP12 antisense RNA 1","1"
"MUC20","200958","MUC20","""mucin 20, cell surface associated""","1"
"TSPAN32","10077","TSPAN32","tetraspanin 32","1"
"FAM186A","121006","FAM186A","family with sequence similarity 186 member A","1"
"S100A11","6282","S100A11","S100 calcium binding protein A11","1"
"IDO1","3620","IDO1","""indoleamine 2,3-dioxygenase 1""","1"
"PSG8","440533","PSG8","pregnancy specific beta-1-glycoprotein 8","1"
"TEX41","401014","TEX41","testis expressed 41","1"
"LRRC69","100130742","LRRC69","leucine rich repeat containing 69","1"
"SIX4","51804","SIX4","SIX homeobox 4","1"
"MANSC4","100287284","MANSC4","MANSC domain containing 4","1"
"ACAN","176","ACAN","aggrecan","1"
"OTOGL","283310","OTOGL","otogelin like","1"
"TBX19","9095","TBX19","T-box transcription factor 19","1"
"OCIAD1-AS1","100861517","OCIAD1-AS1","OCIAD1 antisense RNA 1","1"
"OR2AG1","144125","OR2AG1","olfactory receptor family 2 subfamily AG member 1 (gene/pseudogene)","1"
"NHS-AS1","100873920","NHS-AS1","NHS antisense RNA 1","1"
"KDF1","126695","KDF1","keratinocyte differentiation factor 1","1"
"WASIR2","100132169","WASIR2","WASH and IL9R antisense RNA 2","1"
"CCDC178","374864","CCDC178","coiled-coil domain containing 178","1"
"MTOR-AS1","100873935","MTOR-AS1","MTOR antisense RNA 1","1"
"WDFY3-AS1","NA","NA","NA","0"
"IL13RA2","3598","IL13RA2","interleukin 13 receptor subunit alpha 2","1"
"LAPTM5","7805","LAPTM5","lysosomal protein transmembrane 5","1"
"GADD45A","1647","GADD45A","growth arrest and DNA damage inducible alpha","1"
"HSD17B13","345275","HSD17B13","hydroxysteroid 17-beta dehydrogenase 13","1"
"ITGBL1","9358","ITGBL1","integrin subunit beta like 1","1"
"NNMT","4837","NNMT","nicotinamide N-methyltransferase","1"
"ACKR4","51554","ACKR4","atypical chemokine receptor 4","1"
"IL7","3574","IL7","interleukin 7","1"
"SLC22A18AS","5003","SLC22A18AS","solute carrier family 22 member 18 antisense","1"
"ALKBH3-AS1","100507300","ALKBH3-AS1","ALKBH3 antisense RNA 1","1"
"TAP1","6890","TAP1","""transporter 1, ATP binding cassette subfamily B member""","1"
"Z69720.1","NA","NA","NA","0"
"NPIPB6","728741","NPIPB6","nuclear pore complex interacting protein family member B6","1"
"HACD4","401494","HACD4","3-hydroxyacyl-CoA dehydratase 4","1"
"NUCB1-AS1","100874085","NUCB1-AS1","NUCB1 antisense RNA 1","1"
"PCAT1","100750225","PCAT1","prostate cancer associated transcript 1","1"
"PP2D1","151649","PP2D1","protein phosphatase 2C like domain containing 1","1"
"APOA1-AS","104326055","APOA1-AS","APOA1 antisense RNA","1"
"STOM","2040","STOM","stomatin","1"
"SLC14A2","8170","SLC14A2","solute carrier family 14 member 2","1"
"GNG12-AS1","100289178","GNG12-AS1","""GNG12, DIRAS3 and WLS antisense RNA 1""","1"
"CNOT10-AS1","NA","NA","NA","0"
"NAPA-AS1","100505681","NAPA-AS1","NAPA antisense RNA 1","1"
"PTP4A1","7803","PTP4A1","protein tyrosine phosphatase 4A1","1"
"YTHDF3-AS1","101410533","YTHDF3-AS1","YTHDF3 antisense RNA 1 (head to head)","1"
"INSYN1-AS1","101929221","INSYN1-AS1","INSYN1 antisense RNA 1","1"
"CD81-AS1","101927682","CD81-AS1","CD81 antisense RNA 1","1"
"SLC5A2","6524","SLC5A2","solute carrier family 5 member 2","1"
"NXNL1","115861","NXNL1","nucleoredoxin like 1","1"
"SERTAD3","29946","SERTAD3","SERTA domain containing 3","1"
"FST","10468","FST","follistatin","1"
"ANGPTL1","9068","ANGPTL1","angiopoietin like 1","1"
"COL27A1","85301","COL27A1","collagen type XXVII alpha 1 chain","1"
"SCIMP","388325","SCIMP","SLP adaptor and CSK interacting membrane protein","1"
"MAGI1-AS1","100873983","MAGI1-AS1","MAGI1 antisense RNA 1","1"
"SPIN2A","54466","SPIN2A","spindlin family member 2A","1"
"SPIN4-AS1","NA","NA","NA","0"
"IKZF2","22807","IKZF2","IKAROS family zinc finger 2","1"
"FLNC","2318","FLNC","filamin C","1"
"NLGN1-AS1","100874010","NLGN1-AS1","NLGN1 antisense RNA 1","1"
"ANKUB1","389161","ANKUB1","ankyrin repeat and ubiquitin domain containing 1","1"
"CELSR1","9620","CELSR1","cadherin EGF LAG seven-pass G-type receptor 1","1"
"GPR87","53836","GPR87","G protein-coupled receptor 87","1"
"HABP2","3026","HABP2","hyaluronan binding protein 2","1"
"ZSCAN31","64288","ZSCAN31","zinc finger and SCAN domain containing 31","1"
"FGF10","2255","FGF10","fibroblast growth factor 10","1"
"CKS2","1164","CKS2","CDC28 protein kinase regulatory subunit 2","1"
"NR4A1","3164","NR4A1","nuclear receptor subfamily 4 group A member 1","1"
"USHBP1","83878","USHBP1","USH1 protein network component harmonin binding protein 1","1"
"PRICKLE2-AS2","100874242","PRICKLE2-AS2","PRICKLE2 antisense RNA 2","1"
"AF228727.1","NA","NA","NA","0"
"CRYBA2","1412","CRYBA2","crystallin beta A2","1"
"GPR4","2828","GPR4","G protein-coupled receptor 4","1"
"CEP295NL","100653515","CEP295NL","CEP295 N-terminal like","1"
"TRAC","28755","TRAC","T cell receptor alpha constant","1"
"PLA2G4C-AS1","106144526","PLA2G4C-AS1","PLA2G4C antisense RNA 1","1"
"DYTN","391475","DYTN","dystrotelin","1"
"U51244.1","NA","NA","NA","0"
"TEX15","56154","TEX15","""testis expressed 15, meiosis and synapsis associated""","1"
"ACBD3-AS1","107985353","ACBD3-AS1","ACBD3 antisense RNA 1","1"
"EMP2","2013","EMP2","epithelial membrane protein 2","1"
"WFDC10B","280664","WFDC10B","WAP four-disulfide core domain 10B","1"
"MLIP-AS1","100873951","MLIP-AS1","MLIP antisense RNA 1","1"
"GYPE","2996","GYPE","glycophorin E (MNS blood group)","1"
"IFITM3","10410","IFITM3","interferon induced transmembrane protein 3","1"
"PHEX","5251","PHEX","phosphate regulating endopeptidase homolog X-linked","1"
"AFAP1-AS1","84740","AFAP1-AS1","AFAP1 antisense RNA 1","1"
"PLSCR4","57088","PLSCR4","phospholipid scramblase 4","1"
"REP15","387849","REP15","RAB15 effector protein","1"
"SMIM10L2B-AS1","100287728","SMIM10L2B-AS1","SMIM10L2B antisense RNA 1","1"
"GNRHR","2798","GNRHR","gonadotropin releasing hormone receptor","1"
"S100A1","6271","S100A1","S100 calcium binding protein A1","1"
"TRPM2-AS","101928607","TRPM2-AS","TRPM2 antisense RNA","1"
"ATAD3C","219293","ATAD3C","ATPase family AAA domain containing 3C","1"
"STMND1","401236","STMND1","stathmin domain containing 1","1"
"IL18","3606","IL18","interleukin 18","1"
"GINS3","64785","GINS3","GINS complex subunit 3","1"
"CRPPA-AS1","100506025","CRPPA-AS1","CRPPA antisense RNA 1","1"
"Z69666.1","NA","NA","NA","0"
"ARNTL2-AS1","101928646","ARNTL2-AS1","ARNTL2 antisense RNA 1","1"
"VAMP5","10791","VAMP5","vesicle associated membrane protein 5","1"
"SLC28A2","9153","SLC28A2","solute carrier family 28 member 2","1"
"GJC3","349149","GJC3","gap junction protein gamma 3","1"
"IL3RA","3563","IL3RA","interleukin 3 receptor subunit alpha","1"
"TAS2R10","50839","TAS2R10","taste 2 receptor member 10","1"
"GRID1-AS1","100507470","GRID1-AS1","GRID1 antisense RNA 1","1"
"DNAJC9-AS1","414245","DNAJC9-AS1","DNAJC9 antisense RNA 1","1"
"PCDHGA7","56108","PCDHGA7","""protocadherin gamma subfamily A, 7""","1"
"SCARNA9","619383","SCARNA9","small Cajal body-specific RNA 9","1"
"RAB13","5872","RAB13","""RAB13, member RAS oncogene family""","1"
"ART4","420","ART4","ADP-ribosyltransferase 4 (Dombrock blood group)","1"
"IGSF10","285313","IGSF10","immunoglobulin superfamily member 10","1"
"NEAT1","283131","NEAT1","nuclear paraspeckle assembly transcript 1","1"
"SNAI3","333929","SNAI3","snail family transcriptional repressor 3","1"
"PLCH1-AS1","NA","NA","NA","0"
"Z99774.1","NA","NA","NA","0"
"LUNAR1","104564224","LUNAR1","leukemia-associated non-coding IGF1R activator RNA 1","1"
"ROM1","6094","ROM1","retinal outer segment membrane protein 1","1"
"LRRC31","79782","LRRC31","leucine rich repeat containing 31","1"
"ATP1B3-AS1","NA","NA","NA","0"
"ANKRD61","100310846","ANKRD61","ankyrin repeat domain 61","1"
"C17orf99","100141515","C17orf99","chromosome 17 open reading frame 99","1"
"GLIPR1L1","256710","GLIPR1L1","GLIPR1 like 1","1"
"PRR29","92340","PRR29","proline rich 29","1"
"CNR2","1269","CNR2","cannabinoid receptor 2","1"
"ABCC2","1244","ABCC2","ATP binding cassette subfamily C member 2","1"
"FRMPD3-AS1","100874122","FRMPD3-AS1","FRMPD3 antisense RNA 1","1"
"PITRM1-AS1","100507034","PITRM1-AS1","PITRM1 antisense RNA 1","1"
"CYP3A43","64816","CYP3A43","cytochrome P450 family 3 subfamily A member 43","1"
"CATIP-AS2","103689911","CATIP-AS2","CATIP antisense RNA 2","1"
"C9orf139","401563","C9orf139","chromosome 9 open reading frame 139","1"
"CLEC4G","339390","CLEC4G","C-type lectin domain family 4 member G","1"
"CAVIN3","112464","CAVIN3","caveolae associated protein 3","1"
"TBC1D8-AS1","100506286","TBC1D8-AS1","TBC1 domain family member 8 antisense RNA 1","1"
"EVA1B","55194","EVA1B","eva-1 homolog B","1"
"GK-AS1","NA","NA","NA","0"
"PCOLCE-AS1","100129845","PCOLCE-AS1","PCOLCE antisense RNA 1","1"
"KCNV2","169522","KCNV2","potassium voltage-gated channel modifier subfamily V member 2","1"
"VIT","5212","VIT","vitrin","1"
"HPD","3242","HPD","4-hydroxyphenylpyruvate dioxygenase","1"
"GCNA","93953","GCNA","germ cell nuclear acidic peptidase","1"
"BDNF","627","BDNF","brain derived neurotrophic factor","1"
"CNTFR-AS1","415056","CNTFR-AS1","CNTFR antisense RNA 1","1"
"U91328.3","NA","NA","NA","0"
"IL19","29949","IL19","interleukin 19","1"
"RC3H1-IT1","NA","NA","NA","0"
"MTUS2-AS1","100874107","MTUS2-AS1","MTUS2 antisense RNA 1","1"
"FAM237B","107986818","FAM237B","family with sequence similarity 237 member B","1"
"MID1IP1","58526","MID1IP1","MID1 interacting protein 1","1"
"LLGL2","3993","LLGL2","LLGL scribble cell polarity complex component 2","1"
"LCMT1-AS2","100506655","LCMT1-AS2","LCMT1 antisense RNA 2","1"
"NAV2-AS1","NA","NA","NA","0"
"CISH","1154","CISH","cytokine inducible SH2 containing protein","1"
"DUSP27","92235","DUSP27","""dual specificity phosphatase 27, atypical""","1"
"BX284668.5","NA","NA","NA","0"
"FAM186B","84070","FAM186B","family with sequence similarity 186 member B","1"
"AF230666.1","NA","NA","NA","0"
"NUPR1","26471","NUPR1","""nuclear protein 1, transcriptional regulator""","1"
"CDKN1A","1026","CDKN1A","cyclin dependent kinase inhibitor 1A","1"
"VEPH1","79674","VEPH1","ventricular zone expressed PH domain containing 1","1"
"Z73495.1","NA","NA","NA","0"
"ATOH8","84913","ATOH8","atonal bHLH transcription factor 8","1"
"Z94160.1","NA","NA","NA","0"
"PAPPA","5069","PAPPA","pappalysin 1","1"
"FAM163B","642968","FAM163B","family with sequence similarity 163 member B","1"
"CNTN4-AS1","100873975","CNTN4-AS1","CNTN4 antisense RNA 1","1"
"TMEM108-AS1","101927455","TMEM108-AS1","TMEM108 antisense RNA 1","1"
"ANKS4B","257629","ANKS4B","ankyrin repeat and sterile alpha motif domain containing 4B","1"
"FRMPD4-AS1","NA","NA","NA","0"
"IL20RB-AS1","107986136","IL20RB-AS1","IL20RB antisense RNA 1","1"
"ARGFX","503582","ARGFX","arginine-fifty homeobox","1"
"WWC2-AS1","101928734","WWC2-AS1","WWC2 antisense RNA 1","1"
"PRSS51","NA","NA","NA","0"
"RORA-AS2","100996876","RORA-AS2","RORA antisense RNA 2","1"
"ROPN1B","152015","ROPN1B","rhophilin associated tail protein 1B","1"
"FAM106C","100129396","FAM106C","family with sequence similarity 106 member C","1"
"ABALON","103021294","ABALON","apoptotic BCL2L1-antisense long non-coding RNA","1"
"TEKT5","146279","TEKT5","tektin 5","1"
"PDE6A","5145","PDE6A","phosphodiesterase 6A","1"
"PSG5","5673","PSG5","pregnancy specific beta-1-glycoprotein 5","1"
"SP8","221833","SP8","Sp8 transcription factor","1"
"IQCJ-SCHIP1-AS1","100874433","IQCJ-SCHIP1-AS1","IQCJ-SCHIP1 readthrough antisense RNA 1","1"
"RP1L1","94137","RP1L1","RP1 like 1","1"
"CD52","1043","CD52","CD52 molecule","1"
"C10orf95","79946","C10orf95","chromosome 10 open reading frame 95","1"
"FYB2","199920","FYB2","FYN binding protein 2","1"
"LDLRAD4-AS1","100288122","LDLRAD4-AS1","LDLRAD4 antisense RNA 1","1"
"NODAL","4838","NODAL","nodal growth differentiation factor","1"
"FBLL1","345630","FBLL1","fibrillarin like 1","1"
"CLCA4-AS1","105378828","CLCA4-AS1","CLCA4 antisense RNA 1","1"
"C5orf67","101928448","C5orf67","chromosome 5 putative open reading frame 67","1"
"BBOX1-AS1","103695435","BBOX1-AS1","BBOX1 antisense RNA 1","1"
"IL4R","3566","IL4R","interleukin 4 receptor","1"
"CSRP3-AS1","105376580","CSRP3-AS1","CSRP3 and E2F8 antisense RNA 1","1"
"CAPN12","147968","CAPN12","calpain 12","1"
"SOX5-AS1","101928471","SOX5-AS1","SOX5 antisense RNA 1","1"
"ELDR","102725541","ELDR","EGFR long non-coding downstream RNA","1"
"MIR646HG","284757","MIR646HG","MIR646 host gene","1"
"RESP18","389075","RESP18","regulated endocrine specific protein 18","1"
"MIR155HG","114614","MIR155HG","MIR155 host gene","1"
"L1TD1","54596","L1TD1","LINE1 type transposase domain containing 1","1"
"MUSK","4593","MUSK","muscle associated receptor tyrosine kinase","1"
"ARR3","407","ARR3","arrestin 3","1"
"ZNRF3-AS1","100874123","ZNRF3-AS1","ZNRF3 antisense RNA 1","1"
"CHST4","10164","CHST4","carbohydrate sulfotransferase 4","1"
"ERVW-1","30816","ERVW-1","""endogenous retrovirus group W member 1, envelope""","1"
"HLA-E","3133","HLA-E","""major histocompatibility complex, class I, E""","1"
"MSLNL","401827","MSLNL","mesothelin like","1"
"ADCY10","55811","ADCY10","adenylate cyclase 10","1"
"MYH13","8735","MYH13","myosin heavy chain 13","1"
"TMC5","79838","TMC5","transmembrane channel like 5","1"
"ZBTB46-AS1","101928604","ZBTB46-AS1","ZBTB46 antisense RNA 1","1"
"COL17A1","1308","COL17A1","collagen type XVII alpha 1 chain","1"
"DNAH12","201625","DNAH12","dynein axonemal heavy chain 12","1"
"SPON2","10417","SPON2","spondin 2","1"
"GATA1","2623","GATA1","GATA binding protein 1","1"
"CR936218.2","NA","NA","NA","0"
"LSAMP-AS1","101926903","LSAMP-AS1","LSAMP antisense RNA 1","1"
"DPP9-AS1","100131094","DPP9-AS1","DPP9 antisense RNA 1","1"
"PLCL2-AS1","NA","NA","NA","0"
"FUT2","2524","FUT2","fucosyltransferase 2","1"
"SH3RF3-AS1","100287216","SH3RF3-AS1","SH3RF3 antisense RNA 1","1"
"MDFIC2","107986096","MDFIC2","MyoD family inhibitor domain containing 2","1"
"FAM86B2","653333","FAM86B2","family with sequence similarity 86 member B2","1"
"RORA-AS1","101928784","RORA-AS1","RORA antisense RNA 1","1"
"NARF-AS1","NA","NA","NA","0"
"MIA","8190","MIA","MIA SH3 domain containing","1"
"HEPHL1","341208","HEPHL1","hephaestin like 1","1"
"CELF2-AS1","414196","CELF2-AS1","CELF2 antisense RNA 1","1"
"Z68323.1","NA","NA","NA","0"
"TRIM73","375593","TRIM73","tripartite motif containing 73","1"
"DPYD-AS1","100873932","DPYD-AS1","DPYD antisense RNA 1","1"
"MASP2","10747","MASP2","mannan binding lectin serine peptidase 2","1"
"LHX4","89884","LHX4","LIM homeobox 4","1"
"WDR93","56964","WDR93","WD repeat domain 93","1"
"LARS2-AS1","100885795","LARS2-AS1","LARS2 antisense RNA 1","1"
"INSL3","3640","INSL3","insulin like 3","1"
"TCF4-AS2","NA","NA","NA","0"
"SERPIND1","3053","SERPIND1","serpin family D member 1","1"
"GFAP","2670","GFAP","glial fibrillary acidic protein","1"
"FOXN3-AS2","29018","FOXN3-AS2","FOXN3 antisense RNA 2","1"
"HIST1H2AC","NA","NA","NA","0"
"GDPD3","79153","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3","1"
"PSG3","5671","PSG3","pregnancy specific beta-1-glycoprotein 3","1"
"TTLL6","284076","TTLL6","tubulin tyrosine ligase like 6","1"
"EPCAM-DT","101927043","EPCAM-DT","EPCAM divergent transcript","1"
"TBC1D10C","374403","TBC1D10C","TBC1 domain family member 10C","1"
"MALL","7851","MALL","""mal, T cell differentiation protein like""","1"
"STK32A-AS1","105378217","STK32A-AS1","STK32A antisense RNA 1","1"
"CYP4A11","1579","CYP4A11","cytochrome P450 family 4 subfamily A member 11","1"
"FOXP1-AS1","104502416","FOXP1-AS1","FOXP1 antisense RNA 1","1"
"INHBA-AS1","285954","INHBA-AS1","INHBA antisense RNA 1","1"
"TUSC8","400128","TUSC8","tumor suppressor candidate 8","1"
"NR1I2","8856","NR1I2","nuclear receptor subfamily 1 group I member 2","1"
"IFI16","3428","IFI16","interferon gamma inducible protein 16","1"
"MMP20","9313","MMP20","matrix metallopeptidase 20","1"
"GADD45B","4616","GADD45B","growth arrest and DNA damage inducible beta","1"
"PCDH9-AS3","100874086","PCDH9-AS3","PCDH9 antisense RNA 3","1"
"CFAP77","389799","CFAP77","cilia and flagella associated protein 77","1"
"STARD8","9754","STARD8","StAR related lipid transfer domain containing 8","1"
"SPINK5","11005","SPINK5","serine peptidase inhibitor Kazal type 5","1"
"DPH6-DT","100507466","DPH6-DT","DPH6 divergent transcript","1"
"NCBP2-AS1","100874001","NCBP2-AS1","NCBP2 antisense RNA 1","1"
"Z73429.1","NA","NA","NA","0"
"CACNG1","786","CACNG1","calcium voltage-gated channel auxiliary subunit gamma 1","1"
"STAB1","23166","STAB1","stabilin 1","1"
"ZNF451-AS1","101927211","ZNF451-AS1","ZNF451 regulatory antisense RNA 1","1"
"TEX26-AS1","100507064","TEX26-AS1","TEX26 antisense RNA 1","1"
"AATBC","284837","AATBC","apoptosis associated transcript in bladder cancer","1"
"FREM3","166752","FREM3","FRAS1 related extracellular matrix 3","1"
"AHNAK","79026","AHNAK","AHNAK nucleoprotein","1"
"HMOX1","3162","HMOX1","heme oxygenase 1","1"
"OPA1-AS1","100873941","OPA1-AS1","OPA1 antisense RNA 1","1"
"NLRP9","338321","NLRP9","NLR family pyrin domain containing 9","1"
"GRM6","2916","GRM6","glutamate metabotropic receptor 6","1"
"CEL","1056","CEL","carboxyl ester lipase","1"
"PWWP3B","139221","PWWP3B","PWWP domain containing 3B","1"
"DOCK4-AS1","100506413","DOCK4-AS1","DOCK4 antisense RNA 1","1"
"INHA","3623","INHA","inhibin subunit alpha","1"
"SLC7A9","11136","SLC7A9","solute carrier family 7 member 9","1"
"PRR26","414235","PRR26","proline rich 26","1"
"SH3PXD2A-AS1","100505839","SH3PXD2A-AS1","SH3PXD2A antisense RNA 1","1"
"KLF15","28999","KLF15","Kruppel like factor 15","1"
"SEMA3F-AS1","100129060","SEMA3F-AS1","SEMA3F antisense RNA 1","1"
"TUSC7","285194","TUSC7","tumor suppressor candidate 7","1"
"LYG2","254773","LYG2","lysozyme g2","1"
"REC114","283677","REC114","REC114 meiotic recombination protein","1"
