Genes diffrentially expressed between sleep and wakefulness in the cerebral cortex - FDR <1%; linear trend analysis for temporal pattern in gene expression - FDR <5%								
								

Affymetrix id	sleep	wake	category 	Gene name	Gene Symbol	Entrez Gene		
1418412_at	No Change	DOWN	6	tumor protein D52-like 1	Tpd52l1	21987		
1418433_at	No Change	DOWN	6	calcium binding protein 39	Cab39	12283		
1418446_at	No Change	DOWN	6	"solute carrier family 16 (monocarboxylic acid transporters), member 2"	Slc16a2	20502		
1418458_at	No Change	DOWN	6	anaphase promoting complex subunit 7	Anapc7	56317		
1418472_at	No Change	DOWN	6	aspartoacylase (aminoacylase) 2	Aspa	11484		
1418567_a_at	No Change	DOWN	6	signal recognition particle 14	Srp14	20813		
1418568_x_at	No Change	DOWN	6	signal recognition particle 14	Srp14	20813		
1418570_at	No Change	DOWN	6	nicastrin	Ncstn	59287		
1418726_a_at	No Change	DOWN	6	"troponin T2, cardiac"	Tnnt2	21956		
1418752_at	No Change	DOWN	6	"aldehyde dehydrogenase family 3, subfamily A1"	Aldh3a1	11670		
1418860_a_at	No Change	DOWN	6	LETM1 domain containing 1	Letmd1	68614		
1418874_a_at	No Change	DOWN	6	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 4"	Psmd4	19185		
1418881_at	No Change	DOWN	6	EF hand calcium binding protein 2	Efcbp2	117148		
1418888_a_at	No Change	DOWN	6	selenoprotein X 1	Sepx1	27361		
1418912_at	No Change	DOWN	6	plexin domain containing 2	Plxdc2	67448		
1418925_at	No Change	DOWN	6	cadherin EGF LAG seven-pass G-type receptor 1	Celsr1	12614		
1418933_at	No Change	DOWN	6	"solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6"	Slc1a6	20513		
1418980_a_at	No Change	DOWN	6	cyclic nucleotide phosphodiesterase 1	Cnp1	12799		
1419031_at	No Change	DOWN	6	fatty acid desaturase 2	Fads2	56473		
1419037_at	No Change	DOWN	6	"casein kinase II, alpha 1 polypeptide"	Csnk2a1	12995		
1419040_at	No Change	DOWN	6	"cytochrome P450, family 2, subfamily d, polypeptide 22"	Cyp2d22	56448		
1419056_at	No Change	DOWN	6	reticulon 2 (Z-band associated protein)	Rtn2	20167		
1419097_a_at	No Change	DOWN	6	stomatin	Stom	13830		
1419216_at	No Change	DOWN	6	5-azacytidine induced gene 1	Azi1	12009		
1419259_at	No Change	DOWN	6	Ras suppressor protein 1	Rsu1	20163		
1419286_s_at	No Change	DOWN	6	carnitine deficiency-associated gene expressed in ventricle 1	Cdv1	12589		
1419371_s_at	No Change	DOWN	6	golgi SNAP receptor complex member 2	Gosr2	56494		
1419375_at	No Change	DOWN	6	WW domain binding protein 4	Wbp4	22380		
1419426_s_at	No Change	DOWN	6	chemokine (C-C motif) ligand 21b /// chemokine (C-C motif) ligand 21a /// chemokine (C-C motif) ligand 21c (leucine)	Ccl21b /// Ccl21a /// Ccl21c	18829 /// 20298 /// 65956		
1419488_at	No Change	DOWN	6	TNFAIP3 interacting protein 2	Tnip2	231130		
1419489_at	No Change	DOWN	6	expressed sequence AW049604	AW049604	106014		
1419509_a_at	No Change	DOWN	6	N-acetylglucosamine kinase	Nagk	56174		
1419512_at	No Change	DOWN	6	RIKEN cDNA 2610317D23 gene	2610317D23Rik	54614		
1419516_at	No Change	DOWN	6	"DNA segment, human DXS9928E"	D0HXS9928E	108160		
1419522_at	No Change	DOWN	6	"zinc finger, MYND domain containing 19"	Zmynd19	67187		
1419583_at	No Change	DOWN	6	chromobox homolog 4 (Drosophila Pc class)	Cbx4	12418		
1419651_at	No Change	DOWN	6	RIKEN cDNA 2610200G18 gene	2610200G18Rik	67149		
1419759_at	No Change	DOWN	6	"ATP-binding cassette, sub-family B (MDR/TAP), member 1A"	Abcb1a	18671		
1419829_a_at	No Change	DOWN	6	"2 days neonate sympathetic ganglion cDNA, RIKEN full-length enriched library, clone:7120491M13 product:unclassifiable, full insert sequence"	---	---		
1419835_s_at	No Change	DOWN	6	plectin 1	Plec1	18810		
1419839_x_at	No Change	DOWN	6	PRP19/PSO4 homolog (S. cerevisiae)	Prp19	28000		
1420033_s_at	No Change	DOWN	6	"protein phosphatase 2, regulatory subunit B, delta isoform"	Ppp2r2d	52432		
1420046_s_at	No Change	DOWN	6	MAF1 homolog (S. cerevisiae)	Maf1	68877		
1420191_s_at	No Change	DOWN	6	"DNA segment, Chr 16, Brigham & Women's Genetics 1494 expressed"	D16Bwg1494e	224019		
1420368_at	No Change	DOWN	6	density-regulated protein	Denr	68184		
1420427_a_at	No Change	DOWN	6	DEAH (Asp-Glu-Ala-His) box polypeptide 32	Dhx32	101437		
1420481_at	No Change	DOWN	6	cyclin M3	Cnnm3	94218		
1420482_at	No Change	DOWN	6	cyclin M3	Cnnm3	94218		
1420484_a_at	No Change	DOWN	6	vitronectin	Vtn	22370		
1420493_a_at	No Change	DOWN	6	"phosphate cytidylyltransferase 2, ethanolamine"	Pcyt2	68671		
1420534_at	No Change	DOWN	6	"guanylate cyclase 1, soluble, alpha 3"	Gucy1a3	60596		
1420540_a_at	No Change	DOWN	6	Ras-like without CAAX 1	Rit1	19769		
1420632_a_at	No Change	DOWN	6	Bernardinelli-Seip congenital lipodystrophy 2 homolog (human)	Bscl2	14705		
1420697_at	No Change	DOWN	6	"solute carrier family 15, member 3"	Slc15a3	65221		
1420718_at	No Change	DOWN	6	odd Oz/ten-m homolog 2 (Drosophila)	Odz2	23964		
1420745_a_at	No Change	DOWN	6	cyclin D-type binding-protein 1	Ccndbp1	17151		
1420795_at	No Change	DOWN	6	fibroblast growth factor 9	Fgf9	14180		
1420826_at	No Change	DOWN	6	leucine zipper-EF-hand containing transmembrane protein 1	Letm1	56384		
1420961_a_at	No Change	DOWN	6	influenza virus NS1A binding protein	Ivns1abp	117198		
1420997_a_at	No Change	DOWN	6	glucose phosphate isomerase 1	Gpi1	14751		
1421074_at	No Change	DOWN	6	"cytochrome P450, family 7, subfamily b, polypeptide 1"	Cyp7b1	13123		
1421137_a_at	No Change	DOWN	6	"protein kinase inhibitor beta, cAMP dependent, testis specific"	Pkib	18768		
1421140_a_at	No Change	DOWN	6	forkhead box P1	Foxp1	108655		
1421292_a_at	No Change	DOWN	6	RIKEN cDNA A730008L03 gene	A730008L03Rik	58202		
1421312_a_at	No Change	DOWN	6	kinesin family member C2	Kifc2	16581		
1421698_a_at	No Change	DOWN	6	"procollagen, type XIX, alpha 1"	Col19a1	12823		
1421733_a_at	No Change	DOWN	6	protein-tyrosine sulfotransferase 1	Tpst1	22021		
1421739_a_at	No Change	DOWN	6	megakaryocyte-associated tyrosine kinase	Matk	17179		
1421812_at	No Change	DOWN	6	TAP binding protein	Tapbp	21356		
1421863_at	No Change	DOWN	6	vesicle-associated membrane protein 1	Vamp1	22317		
1421873_s_at	No Change	DOWN	6	"RAB24, member RAS oncogene family"	Rab24	19336		
1422185_a_at	No Change	DOWN	6	cytochrome b5 reductase 3	Cyb5r3	109754		
1422186_s_at	No Change	DOWN	6	cytochrome b5 reductase 3	Cyb5r3	109754		
1422255_at	No Change	DOWN	6	"potassium voltage-gated channel, shaker-related subfamily, member 4"	Kcna4	16492		
1422304_at	No Change	DOWN	6	lipocalin 4	Lcn4	16821		
1422433_s_at	No Change	DOWN	6	"isocitrate dehydrogenase 1 (NADP+), soluble"	Idh1	15926		
1422439_a_at	No Change	DOWN	6	cyclin-dependent kinase 4	Cdk4	12567		
1422441_x_at	No Change	DOWN	6	cyclin-dependent kinase 4	Cdk4	12567		
1422474_at	No Change	DOWN	6	"phosphodiesterase 4B, cAMP specific"	Pde4b	18578		
1422478_a_at	No Change	DOWN	6	acyl-CoA synthetase short-chain family member 2	Acss2	60525		
1422538_at	No Change	DOWN	6	exotoses (multiple)-like 2	Extl2	58193		
1422542_at	No Change	DOWN	6	G protein-coupled receptor 34	Gpr34	23890		
1422547_at	No Change	DOWN	6	RAN binding protein 1	Ranbp1	19385		
1422572_at	No Change	DOWN	6	"ras homolog gene family, member G"	Rhog	56212		
1422578_at	No Change	DOWN	6	citrate synthase	Cs	12974		
1422614_s_at	No Change	DOWN	6	"biogenesis of lysosome-related organelles complex-1, subunit 1"	Bloc1s1	14533		
1422624_at	No Change	DOWN	6	REV1-like (S. cerevisiae)	Rev1l	56210		
1422625_at	No Change	DOWN	6	"lymphocyte antigen 6 complex, locus H"	Ly6h	23934		
1422662_at	No Change	DOWN	6	"lectin, galactose binding, soluble 8"	Lgals8	56048		
1422669_at	No Change	DOWN	6	estrogen receptor-binding fragment-associated gene 9	Ebag9	55960		
1422670_at	No Change	DOWN	6	Rho family GTPase 2	Rnd2	11858		
1422711_a_at	No Change	DOWN	6	pregnancy upregulated non-ubiquitously expressed CaM kinase	Pnck	93843		
1422732_at	No Change	DOWN	6	"polymerase (DNA-directed), delta interacting protein 2"	Poldip2	67811		
1422754_at	No Change	DOWN	6	tropomodulin 1	Tmod1	21916		
1422848_a_at	No Change	DOWN	6	"poly(A) binding protein, nuclear 1"	Pabpn1	54196		
1422855_at	No Change	DOWN	6	cleavage and polyadenylation specificity factor 3	Cpsf3	54451		
1422880_at	No Change	DOWN	6	synaptophysin-like protein	Sypl	19027		
1423038_at	No Change	DOWN	6	syntaxin 6	Stx6	58244		
1423049_a_at	No Change	DOWN	6	"tropomyosin 1, alpha"	Tpm1	22003		
1423054_at	No Change	DOWN	6	WD repeat domain 1	Wdr1	22388		
1423071_x_at	No Change	DOWN	6	hypothetical gene supported by BC019681; BC027236 /// hypothetical LOC434328 /// similar to RIKEN cDNA 2610524H06 gene /// similar to LOC381508 protein /// similar to LOC381508 protein /// similar to LOC381508 protein	LOC270335 /// LOC434328 /// LOC544983 /// LOC545175 /// LOC545584 /// LOC546326	270335 /// 434328 /// 544983 /// 545175 /// 545584 /// 546326		
1423078_a_at	No Change	DOWN	6	sterol-C4-methyl oxidase-like	Sc4mol	66234		
1423101_at	No Change	DOWN	6	progestin and adipoQ receptor family member IV	Paqr4	76498		
1423103_at	No Change	DOWN	6	"regulatory factor X, 5 (influences HLA class II expression)"	Rfx5	53970		
1423146_at	No Change	DOWN	6	hairy and enhancer of split 5 (Drosophila)	Hes5	15208		
1423172_at	No Change	DOWN	6	N-ethylmaleimide sensitive fusion protein attachment protein beta	Napb	17957		
1423187_at	No Change	DOWN	6	gamma-aminobutyric acid (GABA-A) receptor-associated protein-like 2	Gabarapl2	93739		
1423216_a_at	No Change	DOWN	6	RIKEN cDNA 2510049I19 gene	2510049I19Rik	67922		
1423245_at	No Change	DOWN	6	"COP9 (constitutive photomorphogenic) homolog, subunit 7a (Arabidopsis thaliana)"	Cops7a	26894		
1423259_at	No Change	DOWN	6	inhibitor of DNA binding 4	Id4	15904		
1423293_at	No Change	DOWN	6	replication protein A1	Rpa1	68275		
1423298_at	No Change	DOWN	6	adducin 3 (gamma)	Add3	27360		
1423305_at	No Change	DOWN	6	exostoses (multiple)-like 1	Extl1	56219		
1423375_at	No Change	DOWN	6	RIKEN cDNA 1700023B02 gene	1700023B02Rik	66935		
1423406_at	No Change	DOWN	6	synaptic vesicle glycoprotein 2 a	Sv2a	64051		
1423418_at	No Change	DOWN	6	farnesyl diphosphate synthetase	Fdps	110196		
1423442_a_at	No Change	DOWN	6	F-box and WD-40 domain protein 2	Fbxw2	30050		
1423450_a_at	No Change	DOWN	6	heparan sulfate (glucosamine) 3-O-sulfotransferase 1	Hs3st1	15476		
1423502_at	No Change	DOWN	6	bromodomain containing 2	Brd2	14312		
1423507_a_at	No Change	DOWN	6	"sirtuin 2 (silent mating type information regulation 2, homolog) 2 (S. cerevisiae)"	Sirt2	64383		
1423531_a_at	No Change	DOWN	6	heterogeneous nuclear ribonucleoprotein A1	Hnrpa1	15382		
1423534_at	No Change	DOWN	6	programmed cell death 2	Pdcd2	18567		
1423543_at	No Change	DOWN	6	SWA-70 protein	MGI:1298390	20947		
1423565_at	No Change	DOWN	6	"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase"	Paics	67054		
1423608_at	No Change	DOWN	6	integral membrane protein 2A	Itm2a	16431		
1423630_at	No Change	DOWN	6	cytoglobin	Cygb	114886		
1423644_at	No Change	DOWN	6	aconitase 1	Aco1	11428		
1423656_x_at	No Change	DOWN	6	RIKEN cDNA 1500010J02 gene	1500010J02Rik	68964		
1423659_a_at	No Change	DOWN	6	"TBC1 domain family, member 17"	Tbc1d17	233204		
1423664_at	No Change	DOWN	6	quininoid dihydropteridine reductase	Qdpr	110391		
1423679_at	No Change	DOWN	6	RIKEN cDNA 2810432L12 gene	2810432L12Rik	67063		
1423698_at	No Change	DOWN	6	"DNA segment, Chr 15, ERATO Doi 785, expressed"	D15Ertd785e	52683		
1423703_at	No Change	DOWN	6	peter pan homolog (Drosophila)	Ppan	235036		
1423706_a_at	No Change	DOWN	6	phosphogluconate dehydrogenase	Pgd	110208		
1423712_a_at	No Change	DOWN	6	glutaminyl-tRNA synthetase	Qars	97541		
1423713_at	No Change	DOWN	6	"ATP-binding cassette, sub-family B (MDR/TAP), member 8"	Abcb8	74610		
1423728_at	No Change	DOWN	6	"eukaryotic translation initiation factor 3, subunit 6 interacting protein"	Eif3s6ip	223691		
1423729_a_at	No Change	DOWN	6	RIKEN cDNA 2500002L14 gene	2500002L14Rik	66510		
1423730_at	No Change	DOWN	6	RIKEN cDNA C130052I12 gene	C130052I12Rik	218335		
1423746_at	No Change	DOWN	6	thioredoxin domain containing 5	Txndc5	105245		
1423770_at	No Change	DOWN	6	transmembrane channel-like gene family 6	Tmc6	217353		
1423777_at	No Change	DOWN	6	ubiquitin specific peptidase 20	Usp20	74270		
1423778_at	No Change	DOWN	6	ubiquitin specific peptidase 20	Usp20	74270		
1423789_at	No Change	DOWN	6	cDNA sequence BC005624	BC005624	227707		
1423791_at	No Change	DOWN	6	IK cytokine	Ik	24010		
1423794_at	No Change	DOWN	6	"DNA segment, Chr 2, ERATO Doi 391, expressed"	D2Ertd391e	51897		
1423817_s_at	No Change	DOWN	6	RIKEN cDNA 2010315L10 gene	2010315L10Rik	67023		
1423824_at	No Change	DOWN	6	RIKEN cDNA 5031439A09 gene	5031439A09Rik	68151		
1423828_at	No Change	DOWN	6	fatty acid synthase	Fasn	14104		
1423865_at	No Change	DOWN	6	"solute carrier family 44, member 1"	Slc44a1	100434		
1423871_at	No Change	DOWN	6	transmembrane protein 63a	Tmem63a	208795		
1423880_at	No Change	DOWN	6	"DNA segment, Chr 10, Wayne State University 52, expressed"	D10Wsu52e	28088		
1423931_s_at	No Change	DOWN	6	anaphase promoting complex subunit 4	Anapc4	52206		
1423943_at	No Change	DOWN	6	dihydrouridine synthase 1-like (S. cerevisiae)	Dus1l	68730		
1423949_at	No Change	DOWN	6	"DNA segment, Chr 11, KL Mohlke 35"	D11Moh35	268470		
1423960_at	No Change	DOWN	6	"gene rich cluster, C3f gene"	Grcc3f	14792		
1423997_at	No Change	DOWN	6	"cold shock domain containing E1, RNA binding"	Csde1	229663		
1424015_at	No Change	DOWN	6	Rab6 interacting protein 1	Rab6ip1	19347		
1424026_s_at	No Change	DOWN	6	cDNA sequence BC013529	BC013529	215751		
1424049_at	No Change	DOWN	6	leucine rich repeat containing 42	Lrrc42	77809		
1424054_at	No Change	DOWN	6	BTB (POZ) domain containing 2	Btbd2	208198		
1424056_at	No Change	DOWN	6	ubiquitin specific peptidase 48	Usp48	170707		
1424061_at	No Change	DOWN	6	"mannosidase, beta A, lysosomal-like"	Manbal	69161		
1424062_at	No Change	DOWN	6	"ubiquitin-conjugating enzyme E2D 1, UBC4/5 homolog (yeast)"	Ube2d1	216080		
1424069_at	No Change	DOWN	6	N-ethylmaleimide sensitive fusion protein attachment protein gamma	Napg	108123		
1424072_at	No Change	DOWN	6	RIKEN cDNA 2010107G23 gene	2010107G23Rik	69894		
1424095_at	No Change	DOWN	6	RNA terminal phosphate cyclase domain 1	Rtcd1	66368		
1424122_s_at	No Change	DOWN	6	COMM domain containing 1	Commd1	17846		
1424179_at	No Change	DOWN	6	"pleckstrin homology domain containing, family J member 1"	Plekhj1	78670		
1424188_at	No Change	DOWN	6	"RAB GTPase activating protein 1, mRNA (cDNA clone MGC:30493 IMAGE:4220528)"	Rabgap1	227800		
1424226_at	No Change	DOWN	6	RIKEN cDNA 9030617O03 gene	9030617O03Rik	217830		
1424237_at	No Change	DOWN	6	zinc finger protein 639	Zfp639	67778		
1424255_at	No Change	DOWN	6	suppressor of Ty 5 homolog (S. cerevisiae)	Supt5h	20924		
1424282_at	No Change	DOWN	6	PET112-like (yeast)	Pet112l	229487		
1424301_at	No Change	DOWN	6	zinc finger protein 219	Zfp219	69890		
1424308_at	No Change	DOWN	6	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 3"	Slc24a3	94249		
1424311_at	No Change	DOWN	6	RIKEN cDNA 0710008K08 gene	0710008K08Rik	69225		
1424337_at	No Change	DOWN	6	sorting nexin 15	Snx15	69024		
1424395_at	No Change	DOWN	6	asparaginase like 1	Asrgl1	66514		
1424438_a_at	No Change	DOWN	6	leptin receptor overlapping transcript	Leprot	230514		
1424459_at	No Change	DOWN	6	cDNA sequence BC005662	BC005662	210992		
1424460_s_at	No Change	DOWN	6	cDNA sequence BC005662	BC005662	210992		
1424467_at	No Change	DOWN	6	"pleckstrin homology-like domain, family B, member 1"	Phldb1	102693		
1424478_at	No Change	DOWN	6	Bardet-Biedl syndrome 2 homolog (human)	Bbs2	67378		
1424489_a_at	No Change	DOWN	6	tRNA isopentenyltransferase 1	Trit1	66966		
1424514_at	No Change	DOWN	6	ring finger protein 126	Rnf126	70294		
1424528_at	No Change	DOWN	6	cell growth regulator with EF hand domain 1	Cgref1	68567		
1424535_at	No Change	DOWN	6	RIKEN cDNA 4930521E07 gene	4930521E07Rik	67590		
1424544_at	No Change	DOWN	6	nuclear receptor binding protein 2	Nrbp2	223649		
1424567_at	No Change	DOWN	6	tetraspan 2	Tspan2	70747		
1424611_x_at	No Change	DOWN	6	TruB pseudouridine (psi) synthase homolog 2 (E. coli)	Trub2	227682		
1424621_at	No Change	DOWN	6	EST AA792894	AA792894	57896		
1424625_a_at	No Change	DOWN	6	DENN/MADD domain containing 1A	Dennd1a	227801		
1424670_s_at	No Change	DOWN	6	"zinc finger, FYVE domain containing 21"	Zfyve21	68520		
1424674_at	No Change	DOWN	6	"solute carrier family 39 (metal ion transporter), member 6"	Slc39a6	106957		
1424703_at	No Change	DOWN	6	HemK methyltransferase family member 1	Hemk1	69536		
1424726_at	No Change	DOWN	6	cDNA sequence BC014685	BC014685	232086		
1424740_at	No Change	DOWN	6	cAMP responsive element binding protein 3	Creb3	12913		
1424771_at	No Change	DOWN	6	hypothetical protein E130307C13	E130307C13	232440		
1424786_s_at	No Change	DOWN	6	WD repeat domain 45	Wdr45	54636		
1424823_s_at	No Change	DOWN	6	RIKEN cDNA 9630044O09 gene	9630044O09Rik	105439		
1424828_a_at	No Change	DOWN	6	fumarate hydratase 1	Fh1	14194		
1424839_a_at	No Change	DOWN	6	RIKEN cDNA 2810405F18 gene	2810405F18Rik	72181		
1424844_at	No Change	DOWN	6	angel homolog 1 (Drosophila)	Angel1	68737		
1424885_at	No Change	DOWN	6	RIKEN cDNA A630065K24 gene	A630065K24Rik	213417		
1424887_at	No Change	DOWN	6	kelch domain containing 4	Klhdc4	234825		
1424912_at	No Change	DOWN	6	"solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17"	Slc25a17	20524		
1424915_s_at	No Change	DOWN	6	RIKEN cDNA 2310044G17 gene	2310044G17Rik	217732		
1425006_a_at	No Change	DOWN	6	vaccinia related kinase 1	Vrk1	22367		
1425068_a_at	No Change	DOWN	6	testis expressed gene 264	Tex264	21767		
1425129_a_at	No Change	DOWN	6	transaldolase 1	Taldo1	21351		
1425143_a_at	No Change	DOWN	6	NADH dehydrogenase (ubiquinone) Fe-S protein 1	Ndufs1	227197		
1425194_a_at	No Change	DOWN	6	RIKEN cDNA 6330577E15 gene	6330577E15Rik	67788		
1425195_a_at	No Change	DOWN	6	acetyl-Coenzyme A acetyltransferase 2 /// acetyl-Coenzyme A acetyltransferase 3	Acat2 /// Acat3	110460 /// 224530		
1425323_a_at	No Change	DOWN	6	cDNA sequence BC008155	BC008155	214917		
1425326_at	No Change	DOWN	6	ATP citrate lyase	Acly	104112		
1425336_x_at	No Change	DOWN	6	"histocompatibility 2, K1, K region"	H2-K1	14972		
1425340_a_at	No Change	DOWN	6	"protein tyrosine phosphatase, receptor type, A"	Ptpra	19262		
1425344_at	No Change	DOWN	6	RIKEN cDNA 4430402O11 gene	4430402O11Rik	67608		
1425419_a_at	No Change	DOWN	6	v-raf-1 leukemia viral oncogene 1	Raf1	110157		
1425458_a_at	No Change	DOWN	6	growth factor receptor bound protein 10	Grb10	14783		
1425460_at	No Change	DOWN	6	myotubularin related protein 2	Mtmr2	77116		
1425507_at	No Change	DOWN	6	ADP-ribosylation factor related protein 1	Arfrp1	76688		
1425530_a_at	No Change	DOWN	6	syntaxin 3	Stx3	20908		
1425532_a_at	No Change	DOWN	6	bridging integrator 1	Bin1	30948		
1425534_at	No Change	DOWN	6	staufen (RNA binding protein) homolog 2 (Drosophila)	Stau2	29819		
1425544_at	No Change	DOWN	6	"pleckstrin homology domain containing, family A member 5"	Plekha5	109135		
1425546_a_at	No Change	DOWN	6	transferrin	Trf	22041		
1425551_at	No Change	DOWN	6	huntingtin interacting protein 1 related	Hip1r	29816		
1425553_s_at	No Change	DOWN	6	huntingtin interacting protein 1 related	Hip1r	29816		
1425560_a_at	No Change	DOWN	6	S100 calcium binding protein A16	S100a16	67860		
1425591_a_at	No Change	DOWN	6	chromatin modifying protein 2A	Chmp2a	68953		
1425701_a_at	No Change	DOWN	6	regulator of G-protein signaling 3	Rgs3	50780		
1425702_a_at	No Change	DOWN	6	ectonucleotide pyrophosphatase/phosphodiesterase 5	Enpp5	83965		
1425706_a_at	No Change	DOWN	6	damage specific DNA binding protein 2	Ddb2	107986		
1425745_a_at	No Change	DOWN	6	"transforming, acidic coiled-coil containing protein 2"	Tacc2	57752		
1425786_a_at	No Change	DOWN	6	heat shock transcription factor 4	Hsf4	26386		
1425824_a_at	No Change	DOWN	6	proprotein convertase subtilisin/kexin type 4	Pcsk4	18551		
